date,ITOT,DIA,SPY,XLG,AIA,GXC,XLY,XLE,XLF,XLV,XLI,XLB,XLK,XLU,ICLN,CGW,WOOD,IYR
2013-01-09 00:00:00+00:00,23278,3898205,90616572,16223,16119,325272,3665163,7372478,48526962,5665183,6851629,7171713,11599232,7580311,4518,23325,72671,5562294
2013-01-10 00:00:00+00:00,14324,6002932,130545424,25516,18380,265467,5135348,8366741,61272979,5518573,11710266,7384007,9735271,6301446,15314,24532,27444,6132656
2013-01-11 00:00:00+00:00,202468,4507488,113891272,17884,34047,312263,3369633,6366365,42746609,3854058,6999829,4860951,5057869,8110469,11195,18006,34344,3889094
2013-01-14 00:00:00+00:00,35805,4297845,89495130,28859,41087,279534,5376876,8397065,38283354,4643577,6250475,7239710,9731498,5643914,42853,12640,47690,5420325
2013-01-15 00:00:00+00:00,16887,2965046,93129495,47852,55063,205563,8628298,9639407,42054536,5747511,5115139,9264360,8084140,6248271,13591,35141,50739,6783746
2013-01-16 00:00:00+00:00,19110,3195708,104747927,33823,45916,77145,3741183,8585140,58205411,3811904,7569826,7485058,8722334,4720527,21602,13906,26222,5175964
2013-01-17 00:00:00+00:00,32146,6228391,133581775,34744,33589,148010,4635790,10501993,56630353,4360840,11889973,6709603,6353083,5531274,49265,41892,62068,5652365
2013-01-18 00:00:00+00:00,83936,4922172,169850738,11395,17524,140621,5263934,13406420,56904092,6024374,10912644,8608293,7740481,6666635,31299,79561,36861,17259589
2013-01-22 00:00:00+00:00,47895,4544405,111615740,15653,52420,239382,4556561,10149757,42366831,7608809,7550193,8110304,6398385,6674518,16641,25954,136631,6996918
2013-01-23 00:00:00+00:00,26709,6311903,104286611,30406,27996,222229,2617149,7169211,37418447,5544749,6430174,7253547,9486880,6173550,35176,27653,52767,4036175
2013-01-24 00:00:00+00:00,67001,6287766,146167943,32962,40249,185063,4254828,8820788,67056451,8999775,6892965,11590757,13378446,6339507,9820,56698,70790,6016952
2013-01-25 00:00:00+00:00,33543,4461072,147142564,15237,59389,206779,5682680,7795254,45779411,4046115,6908860,7254609,16208458,8031451,9413,38862,101617,6291014
2013-01-28 00:00:00+00:00,122025,3167723,113251578,18702,47403,229096,5230295,7451146,31089268,5686552,5583473,12437549,7214134,7708074,17370,32529,45647,7967041
2013-01-29 00:00:00+00:00,29258,3946552,105606462,22766,8697,190207,6276169,11645949,37446608,7230172,5456045,7978796,6791347,8711721,11393,17125,39375,4723140
2013-01-30 00:00:00+00:00,81443,5496243,137305441,17400,34433,152171,4091848,9942806,32392384,5346366,6991176,6313838,5963290,8199721,12529,35537,80522,7716591
2013-01-31 00:00:00+00:00,241390,3935235,108490791,15354,32133,181572,5825154,10515270,35468142,6007228,9929233,6964238,5417262,6832209,8828,33574,28930,8189527
2013-02-01 00:00:00+00:00,46279,5226882,131103910,176594,24875,176819,5153392,11817889,57914701,5623553,8661389,6602736,7321626,7110964,20927,21037,69670,11330040
2013-02-04 00:00:00+00:00,41202,6519265,158901804,39676,28546,271325,4108567,10673974,49906613,7593373,8989542,5360913,10881779,6295132,15093,24336,72399,14184839
2013-02-05 00:00:00+00:00,33063,5815624,113835751,38199,43065,169971,5863787,11685039,47367564,8056106,8590645,4756547,9629521,6412063,15379,27543,45455,6245882
2013-02-06 00:00:00+00:00,27427,3113199,138641354,13591,40839,187303,5066367,11386396,29986079,3968855,11049426,6475717,7434723,7499284,30783,25469,42509,4489493
2013-02-07 00:00:00+00:00,27937,6637511,162376010,17883,63224,432927,5165350,11930851,50502807,6529250,8006981,7886268,9934298,8043625,3125,46718,27419,8388242
2013-02-08 00:00:00+00:00,27518,3573803,103104819,21931,89453,314745,2926004,9447633,44635058,4192521,7164161,5725446,9132596,4843046,111483,31901,60690,8139509
2013-02-11 00:00:00+00:00,32442,2542770,73707733,19804,11218,219987,2386568,6961000,28421537,2447854,7718633,3590791,6435574,4822937,3680,96219,30916,6097007
2013-02-12 00:00:00+00:00,16300,3498525,65311038,15356,7972,336718,4565048,7202626,55425151,5132804,5780023,7031244,5368897,5205746,3698,39007,37615,7218344
2013-02-13 00:00:00+00:00,20578,3387704,82228386,41478,10593,81260,5832327,5692887,40319829,4843271,6412153,6149147,8996837,4741985,17537,36275,48757,4418324
2013-02-14 00:00:00+00:00,30350,3048777,80765157,29796,5104,134864,4687547,7310631,31361656,5172500,9256084,6745481,6369487,10253800,6484,50068,42051,4100307
2013-02-15 00:00:00+00:00,9760,6110208,215103754,47594,22682,202795,12289078,14337709,63863152,8229915,8009108,13359703,5011694,5242500,33891,22578,20747,6449777
2013-02-19 00:00:00+00:00,70320,3943001,95043470,26766,64672,230346,7060175,7696701,44463829,7245100,8524867,6001805,4618579,9466929,31730,90268,65704,12186998
2013-02-20 00:00:00+00:00,24099,5974273,160357559,18196,20610,422115,6987411,12767502,55157037,6739109,10618911,11536201,6661992,8172732,21179,18006,31040,9973540
2013-02-21 00:00:00+00:00,117873,7515763,181438601,32235,14817,323207,8752797,12262378,52473755,7447119,15582707,13515674,16631576,9037884,19232,41111,59066,13125216
2013-02-22 00:00:00+00:00,35987,4158436,106239444,21043,9571,794164,5339624,6564549,43300751,6168076,9693368,7233627,8672689,6091435,1099,31435,33683,6630577
2013-02-25 00:00:00+00:00,30032,10030330,237325697,46455,31361,121535,5324201,13807982,71433468,6078647,10921229,13320175,8078818,9812487,10908,32553,86968,9204774
2013-02-26 00:00:00+00:00,97181,9236059,186316695,16037,27017,72478,7872433,16851448,74331779,6548750,14203890,12023535,7609478,9669127,8227,28138,43145,7439136
2013-02-27 00:00:00+00:00,27300,7405248,147089201,16987,9133,114469,5101359,10994578,62552631,6849830,10214039,12913000,8249684,6007607,14348,37852,39490,7675173
2013-02-28 00:00:00+00:00,48195,11384904,126627248,45783,13567,298311,5825491,9939417,62339873,4358704,11139942,9707554,6665183,8977534,18014,35109,196069,7917768
2013-03-01 00:00:00+00:00,13696,6506447,170605782,33174,5235,342155,4531752,13262576,51737739,7491484,11544758,10553766,5505168,5718476,16961,48445,221021,11331247
2013-03-04 00:00:00+00:00,12140,3619540,97382957,16176,11923,555347,7059035,10421639,36270046,4903475,17799689,9029823,4998383,7639774,6420,60032,30472,9589653
2013-03-05 00:00:00+00:00,18034,7962104,121384504,26051,28051,311613,6244208,9984766,66315158,6582447,12342777,8955239,12436532,5813886,18456,45872,36763,6176991
2013-03-06 00:00:00+00:00,93381,4480425,94355975,12279,29043,104730,3526304,8200054,56090616,5068391,11365232,8257770,7174830,5417584,15516,43366,41448,11622371
2013-03-07 00:00:00+00:00,21930,3688570,85702532,12716,8420,123451,3343162,8466181,47901661,4437164,6392537,4464785,5326922,8002630,10801,42232,34300,6954546
2013-03-08 00:00:00+00:00,29358,5680764,123471509,70985,23479,115796,4042909,7815946,61119744,4029272,7986196,5921231,5990139,11438326,32986,44488,42267,6934205
2013-03-11 00:00:00+00:00,72847,4372592,83315530,19923,56161,238713,3206894,8163963,49469907,6748677,6118712,8000410,5368455,3261300,8247,46232,33640,11877827
2013-03-12 00:00:00+00:00,22492,5166311,105663831,28082,25675,239712,3724904,8523233,32697305,4611606,11166755,5988139,4852065,5027900,34068,37999,18109,6247257
2013-03-13 00:00:00+00:00,37742,4319436,92399074,13875,59410,239084,3836498,7782651,24237736,4098226,7192591,5602047,5485353,4638891,8804,29796,21626,6189660
2013-03-14 00:00:00+00:00,40589,5362052,127154879,9642,41287,144046,3709162,10990981,67252499,3777683,5869841,6192457,5756076,7328609,3453,45491,54780,10380115
2013-03-15 00:00:00+00:00,70375,10836214,138507153,15920,19805,74596,6048957,11246580,49961879,5778347,9136207,8059585,9855079,13152657,15357,31532,15323,7085039
2013-03-18 00:00:00+00:00,57744,5510405,126602593,32974,49056,152864,5213111,8046905,41239238,4042019,6696592,5047774,6172390,5022863,15734,38847,29421,17335527
2013-03-19 00:00:00+00:00,55358,9298470,167206228,19856,35792,256532,6250420,12349715,65036117,7023217,12386152,7608733,7275607,7788697,49758,54208,27963,8311354
2013-03-20 00:00:00+00:00,76489,5924689,113632993,24669,26723,128821,4117638,6822935,62925369,4386909,16633061,4347244,7306807,6426659,6384,45993,20545,9476739
2013-03-21 00:00:00+00:00,116555,6076004,128441488,15444,6315,123870,5189369,8277473,57323040,4419927,6847449,6592717,5796733,6004906,6888,51444,33577,4806944
2013-03-22 00:00:00+00:00,62642,5025625,111082225,8372,16613,102547,6911960,7904759,44137914,6881354,6952287,4816248,3409167,2331745,6544,22177,39410,5176576
2013-03-25 00:00:00+00:00,55679,9602216,151141333,34966,14103,242356,4548837,9839497,49588327,6813367,18316677,6093192,4575051,6638976,46180,66137,49726,10970386
2013-03-26 00:00:00+00:00,53427,4877244,86222901,19677,11933,86392,3302035,6931136,48571675,4855616,8772178,5492529,4224745,5875682,17974,49744,24431,8878990
2013-03-27 00:00:00+00:00,58177,4129038,99859772,13484,8876,127674,3373600,5694669,31857278,5264633,6666499,4126482,7230388,5406630,14809,32418,27865,5747728
2013-03-28 00:00:00+00:00,74512,4346068,102819515,8769,21843,90137,3800552,6895296,25737420,7415614,7850966,7510541,7414859,7197173,18522,57479,60644,10163614
2013-04-01 00:00:00+00:00,68451,8623270,99146793,9073,14264,124273,5974782,7407742,22192078,6364548,15500668,6335637,4629906,4254325,8871,34059,34524,10676049
2013-04-02 00:00:00+00:00,100441,5672222,101379648,19791,20162,108563,4598863,8389712,40038369,8849267,11715340,9508516,4217797,8030281,18857,27078,35896,7683774
2013-04-03 00:00:00+00:00,74889,7661123,153863537,8805,10785,92754,6844792,15743410,88672833,8472713,20233021,14870702,8473617,5663570,19588,29495,44545,5906602
2013-04-04 00:00:00+00:00,71251,7519457,131800661,9185,22010,221671,4436356,13752680,55335641,9794385,12607122,9158126,5635692,5271626,18713,25363,48725,15045708
2013-04-05 00:00:00+00:00,58466,7307414,159608146,16035,34396,265941,4086571,16619755,59726396,9969225,12848308,7646300,7012496,7452890,27955,49967,47627,9219301
2013-04-08 00:00:00+00:00,343111,3864881,86406390,21369,26023,232872,4471793,8903560,41802129,7700538,8246221,4117372,6322975,5843154,12856,18197,14061,9494661
2013-04-09 00:00:00+00:00,41763,5491385,100762236,8356,4444,449821,5316321,9579730,50689540,5937465,10682021,9114878,5970037,7403177,25197,27833,23615,6504500
2013-04-10 00:00:00+00:00,112087,7945937,135064585,33938,13619,257371,5008564,9191726,67067212,9062040,11590297,6206415,10551826,4832946,7521,124529,39682,5585822
2013-04-11 00:00:00+00:00,103247,6975523,110026835,6213,22471,164839,6266463,11311229,48875745,7659769,9854934,7442446,6243163,7584462,19410,37896,34645,11137056
2013-04-12 00:00:00+00:00,46275,8709463,116234137,11633,19506,151954,7789739,19437031,46170794,5624163,7438375,12492166,5749458,5336861,33100,32551,22414,6908035
2013-04-15 00:00:00+00:00,73722,14176635,216210295,17300,29088,197618,9073962,24793188,71694695,10745250,29888155,20628552,16420038,10644476,39483,52108,166868,10229487
2013-04-16 00:00:00+00:00,84486,6973551,147215890,10846,25506,171654,6701300,16460348,44809872,8771790,10143274,9606188,8310481,5570447,15738,43732,38196,6787030
2013-04-17 00:00:00+00:00,35206,10757043,226580070,36446,36594,276202,8970402,20626384,79321186,16487556,15939216,9843786,12046442,8892795,18946,48816,37474,8952685
2013-04-18 00:00:00+00:00,86083,8274018,167415764,17565,45655,312021,8752984,20535564,61718702,10353344,16722685,17338012,15772321,6276058,21847,78162,54358,16557871
2013-04-19 00:00:00+00:00,42902,6028559,149577337,4683,8912,122699,6410083,13416431,54412260,12796638,15449094,10762332,8609707,11669532,41635,54135,27056,16957546
2013-04-22 00:00:00+00:00,42792,11711668,106460508,19395,5874,316447,3061338,13347958,43801095,4716352,13880311,7175587,7321300,7001245,33375,23911,26263,5361855
2013-04-23 00:00:00+00:00,409237,10435290,165858583,22769,18819,209717,5339178,13947569,74853801,10824197,11149735,9069951,12452800,11780780,10461,80387,23066,6055988
2013-04-24 00:00:00+00:00,47226,4962556,96580174,37795,36060,319589,2919056,13715065,37726482,12635625,9976288,7064314,5547824,10552979,17139,32460,38946,5241076
2013-04-25 00:00:00+00:00,67285,4160412,130849307,15828,18692,143972,6805162,13638708,36032637,10833771,9845366,6358930,6468784,9953939,104763,43187,27095,8899831
2013-04-26 00:00:00+00:00,823928,3242580,95891293,17044,8129,293137,2473066,11162340,23784439,6174845,7837591,7768898,5367100,5943084,17324,35952,33091,4196010
2013-04-29 00:00:00+00:00,73063,6132987,88476104,15206,6292,523111,3157722,12214647,29984408,3949921,7934223,6944157,8255917,5835704,14428,31407,37784,4371594
2013-04-30 00:00:00+00:00,186206,8064833,115868414,43591,7814,123125,3848165,10035473,41071289,8217853,8112898,10680960,13395948,7818212,9591,39944,38490,7901074
2013-05-01 00:00:00+00:00,89994,5372061,138772621,7970,25462,228916,4271371,15323964,40554887,9250641,12152651,10340785,8687086,10367354,5402,52070,22968,19735160
2013-05-02 00:00:00+00:00,70636,4340375,96336318,6897,8875,278206,3028656,13597010,43875969,9803265,7421931,6173472,6413480,8833891,37269,42503,42515,4746647
2013-05-03 00:00:00+00:00,105881,5929878,143979238,16863,22081,189798,6508629,14048002,40936303,6232502,14713890,5830355,10429610,14986892,12147,54422,45880,6804281
2013-05-06 00:00:00+00:00,111295,3129327,66750706,12053,20590,92714,3195457,12007004,23834631,10918925,13657878,4655099,7241500,14739258,29427,39010,34765,4539216
2013-05-07 00:00:00+00:00,109982,5360933,89948203,17712,21911,150880,4618405,9700579,39515770,9847370,14716175,6082445,6280462,7291129,12341,44340,32483,7326406
2013-05-08 00:00:00+00:00,66098,4087037,97023107,22216,25641,111661,3396709,7170357,63314035,20766140,9877308,5133991,8493322,7172497,89451,26317,28887,5550454
2013-05-09 00:00:00+00:00,72741,3946809,106566417,13127,12354,90035,6649261,8135533,37782882,7140268,8065671,5959339,10263866,19701421,29842,36178,21918,12540888
2013-05-10 00:00:00+00:00,92738,4138160,103075824,13007,20940,75465,2966393,13220816,53320224,6045052,9576258,4879155,4694234,10528798,8301,44601,33484,4807496
2013-05-13 00:00:00+00:00,75956,3841438,81688029,5158,18139,122023,2257136,7422824,31476201,9155862,5737729,4455965,4732862,12325123,12437,56952,22990,5141438
2013-05-14 00:00:00+00:00,97877,5554615,118798711,13422,34233,272106,3509372,9600294,34173159,6580404,9893474,5063995,7373337,12347557,16072,45229,25251,6114486
2013-05-15 00:00:00+00:00,66980,5769586,120608462,22755,159895,239045,4755311,13048454,47181241,11796392,12427885,5300223,6418232,10773218,31507,32311,46213,12938842
2013-05-16 00:00:00+00:00,278145,8193636,109779806,10676,55570,104129,5974680,12055390,37501894,7954011,12043432,4586913,9150830,10055561,9236,48453,42837,11084054
2013-05-17 00:00:00+00:00,83619,5503197,129718215,22485,23184,66972,5710619,14657023,47889621,9246613,14376583,6719874,17189512,9032605,5738,17525,22448,11377710
2013-05-20 00:00:00+00:00,98956,4464692,85006385,23390,4317,83912,4833624,10192179,32834258,8967553,14154206,5254025,8091058,11337635,33095,15813,55163,6559953
2013-05-21 00:00:00+00:00,75805,5734840,95701008,7428,10004,85032,3839755,10838234,36223136,8319063,11247098,4543772,8384444,9014215,22975,73583,23901,5619378
2013-05-22 00:00:00+00:00,131114,12788486,243639217,29992,13040,110795,9188510,19839309,95956903,20131993,16560397,12292436,14408052,24962794,30865,93674,57256,26242673
2013-05-23 00:00:00+00:00,82764,10473896,210803037,22151,14561,479933,5479020,12790032,59875015,6668420,10854941,6901136,17014353,24046254,44094,46273,32939,17882269
2013-05-24 00:00:00+00:00,31182,4535293,151527477,7355,9721,50231,5170872,8664935,50451018,5906747,8787593,5782526,5276605,9968420,14717,32831,39658,11803960
2013-05-28 00:00:00+00:00,112376,9347211,143410276,20817,23255,127838,6500924,10707885,47769699,9923717,13685447,5603268,6305817,24036716,12943,76029,45523,15416662
2013-05-29 00:00:00+00:00,75162,7905702,160214092,21529,17194,60646,4506873,12750944,48285756,15882063,9297915,6207610,8230927,31534065,34192,15146,46097,23698419
2013-05-30 00:00:00+00:00,34099,8230945,106551037,25417,40202,108420,3712593,12073738,55586646,9719568,7269363,4929679,8837428,17133664,37824,52784,38814,13778524
2013-05-31 00:00:00+00:00,93508,7426736,176380148,13413,74132,229026,8268742,15007139,59994543,13329615,11180346,7776734,6966025,28508595,19057,52505,51503,20831999
2013-06-03 00:00:00+00:00,113658,10860785,167962719,15833,95688,263246,7899512,18365028,100231189,12698196,25628793,6264396,10004572,31993743,16184,50690,76572,25223470
2013-06-04 00:00:00+00:00,78953,7956541,157537197,35398,12337,239521,8061693,15981001,62745916,13141366,12262690,6326838,9273587,14559422,9518,70475,68025,17820934
2013-06-05 00:00:00+00:00,108772,9414459,211235847,377376,41435,149753,12105616,17794577,88082581,12852069,12775126,8710200,7927232,15436084,42537,70221,155119,19259295
2013-06-06 00:00:00+00:00,43409,15155147,200064681,27223,26577,151798,7424779,18319363,71348388,16861751,13916495,7222502,14728614,18761681,25103,51915,67421,21649740
2013-06-07 00:00:00+00:00,98742,8087150,185761019,18461,22725,166772,4755827,10581977,53232601,7663411,14067471,9937617,6511306,15375233,14717,25984,21808,16045810
2013-06-10 00:00:00+00:00,79451,4917422,102542965,21227,17949,104924,5974402,7944000,65982735,5663612,9390235,4633501,6390975,9931474,14246,65587,56407,17666091
2013-06-11 00:00:00+00:00,69977,7012058,159379607,28648,39013,123897,5789275,10595875,70651332,9941618,9883703,6061366,7307597,11179903,2430,36437,12912,17765713
2013-06-12 00:00:00+00:00,81989,6899452,176962186,44365,68443,266369,5306689,9344691,64199561,8582249,11072543,7729510,8950848,10092022,10538,71020,44205,16537348
2013-06-13 00:00:00+00:00,50898,6207716,163201480,60726,26674,208020,6316561,12392958,69807210,6904889,12985053,9385553,7608537,16734896,8866,21134,37005,21084951
2013-06-14 00:00:00+00:00,53088,4639220,141018099,28199,128960,302248,6738161,10398335,44369494,7313967,8207166,5028942,5779225,11424414,6522,35441,18662,13991368
2013-06-17 00:00:00+00:00,85407,6692817,136114269,33486,59985,109644,4676702,11097532,46204379,8437356,8527341,4488543,6588321,12428792,8236,40478,31322,10786096
2013-06-18 00:00:00+00:00,78846,4807613,114592356,28098,44560,332335,4659766,7741616,34234761,7399674,8798250,4159662,6318766,11686029,21121,43360,18908,14319084
2013-06-19 00:00:00+00:00,63935,9143668,205916944,31137,125635,188593,8763874,15053565,61274224,22305659,13613018,8422747,11223647,22777466,9586,77420,57591,34471282
2013-06-20 00:00:00+00:00,342254,14312840,320785551,54294,109617,640532,12942817,25490045,102823573,28952064,19493125,13191977,15781499,25649269,7655,75611,133279,31601491
2013-06-21 00:00:00+00:00,153732,10968531,271424782,38270,101690,141517,11942698,20554242,85648009,15980563,14635799,11069307,12111389,20070086,11253,43679,63718,24105171
2013-06-24 00:00:00+00:00,206660,14129225,221849792,66373,101954,331183,7004761,18904721,78654677,19003306,17401722,12424494,11185494,20405469,45242,74763,75866,30134048
2013-06-25 00:00:00+00:00,165783,7571979,161987972,30124,183415,389701,4401981,12540219,65154428,5688249,8717303,5336169,8263757,9478687,14960,30407,9064,18040494
2013-06-26 00:00:00+00:00,133848,6325394,134713304,25643,103292,233800,6192633,11202729,66801208,7599911,14745086,5108333,20470295,11211717,9762,25372,46508,16898404
2013-06-27 00:00:00+00:00,182333,6573899,129359801,29445,26893,428719,3948489,8163246,43022356,5338162,9177256,4673911,6544215,8178526,24744,92536,44322,13893739
2013-06-28 00:00:00+00:00,103724,6718681,160158020,13631,86960,250019,7999044,10817640,51481881,8770653,13129251,8137807,9145554,9760466,17371,10126,27333,12025100
2013-07-01 00:00:00+00:00,191577,4895791,131657906,13073,40689,166267,9685584,11960623,59718690,25891976,15781227,11203521,9576394,12558778,6684,24097,30002,14941088
2013-07-02 00:00:00+00:00,193339,4873813,144734577,10414,47395,117809,3030841,8691801,60335334,5126318,12916845,4235492,14495115,10093065,17824,41200,15866,12520391
2013-07-03 00:00:00+00:00,79129,2599135,75216341,15706,9183,187758,2620440,5256897,25045151,3926691,6081871,3311106,11597025,5707251,19494,9676,12112,8076432
2013-07-05 00:00:00+00:00,87392,5528650,122350267,12150,20304,191116,6366247,10308464,37837797,4384370,5687434,3525473,14204037,13631538,27576,87359,42644,16119410
2013-07-08 00:00:00+00:00,154104,4915705,106842928,19552,59172,78910,13217297,11579109,47663256,6630178,10901711,3922859,7828973,10398054,11048,28282,20948,6957991
2013-07-09 00:00:00+00:00,91473,5197773,119211370,17635,23929,97276,6347009,9256260,75670980,5580986,13045073,4798905,12468828,7491275,16752,19978,38309,9422372
2013-07-10 00:00:00+00:00,1395114,6049710,120332699,29895,8655,103112,9787738,10812125,57734376,5039940,9377371,3789620,8841363,8834003,11768,59618,22885,10088035
2013-07-11 00:00:00+00:00,110411,5848374,135466463,11904,22339,248535,7161957,14486145,60444221,7471845,14058638,5320414,10324057,10853105,5567,32521,131587,16742004
2013-07-12 00:00:00+00:00,113676,6349742,102638074,13501,15671,66898,4475505,8777714,43091385,5578146,11366135,3787858,7208903,7823680,14628,26026,68950,10555518
2013-07-15 00:00:00+00:00,65143,2751602,69387788,4430,9519,61067,3608323,10395036,26204803,4266159,11794211,7371347,4549965,12356861,6292,6388,19668,6986253
2013-07-16 00:00:00+00:00,102184,3594599,88590595,8099,52011,81597,4794393,6723741,36234668,7064052,6269146,5863027,4974123,10368483,17646,32774,32556,6890973
2013-07-17 00:00:00+00:00,60989,6502980,91766311,39946,20552,54149,5422495,7922445,37423532,4668543,9605137,6976602,5480420,8810114,7313,18742,26700,14462714
2013-07-18 00:00:00+00:00,275609,6816598,103461245,17750,29702,50968,3148005,9419534,47066412,6544691,10895989,3759311,4265615,7630275,11182,44791,26587,7176599
2013-07-19 00:00:00+00:00,117558,4827395,103709128,11902,10380,57901,5574703,10683857,33051946,6559527,13266582,6055417,13599465,6993109,9358,5780,14539,7701085
2013-07-22 00:00:00+00:00,77243,3165943,79307249,13131,21780,69862,4161622,6802260,26635242,6172734,5960888,4927032,5038671,5257567,8656,43471,20922,4684688
2013-07-23 00:00:00+00:00,82936,3393418,80765520,28662,14038,67032,3842967,6009661,30197908,5310827,6252878,4846979,4584470,4999760,25164,30033,33564,4929949
2013-07-24 00:00:00+00:00,74310,3893791,112811714,5540,50022,102514,3852233,9338370,36686151,3790092,10964982,5741086,5791405,8847636,15978,38643,22685,13684804
2013-07-25 00:00:00+00:00,86393,5482584,111066858,22020,5736,132211,3720859,9621043,37563469,3869044,7031765,4030562,4828767,10406402,12391,13356,9194,10019397
2013-07-26 00:00:00+00:00,93757,3859258,107750433,13766,33496,72674,3026484,6830045,30763954,4832666,5800205,4201234,6026977,7009630,103035,13212,24936,5576916
2013-07-29 00:00:00+00:00,44476,2592489,79712464,7296,21007,161095,4285255,8293599,28943795,6497366,8372254,7354847,3977667,6508354,6615,34900,15230,6999912
2013-07-30 00:00:00+00:00,81097,4210975,85124833,9551,9938,385804,3298391,7935180,24016778,5698836,7145109,4822525,5561269,8857891,12519,39563,41313,6200369
2013-07-31 00:00:00+00:00,61829,11784635,142329200,17175,52039,813962,5249122,11247470,45692361,6477233,12299976,5837644,6840891,16081630,3894,13712,31069,17578275
2013-08-01 00:00:00+00:00,89317,4873389,110213653,7299,66332,149183,4130276,10646210,34077650,8762390,12594469,4596981,7747255,9674777,9251,20296,30013,12801698
2013-08-02 00:00:00+00:00,61370,3620816,91009697,12483,49134,69333,3737526,8168871,31422888,3817738,5985753,2838063,4424867,7804178,7528,15086,13418,16771410
2013-08-05 00:00:00+00:00,91542,3077125,53868607,9605,51083,47928,1827321,5191022,20927460,3479786,4468106,2538978,4369056,5544258,19821,16269,5980,5471418
2013-08-06 00:00:00+00:00,108274,3584873,87403388,25884,57051,125903,3169260,6494357,25284930,4280243,8233713,3371302,4686233,10564894,14159,45093,21130,5899898
2013-08-07 00:00:00+00:00,306559,4341719,84663314,12933,43976,181893,3559318,7033635,38582548,3955205,8927636,2944628,5249966,7713860,47902,19134,29567,6218305
2013-08-08 00:00:00+00:00,54558,5071171,101940958,13923,29976,143060,3020010,6739306,43166758,3629491,4971309,4199299,5058493,7685495,6310,19970,27584,6905302
2013-08-09 00:00:00+00:00,63356,4550423,91824151,8561,6790,83136,3123078,9815044,20810044,3902427,5525768,7383058,3669577,6324686,5609,16203,7117,6246987
2013-08-12 00:00:00+00:00,57917,3697634,68477641,4607,28989,308111,3498976,6313924,27135576,3841760,6165456,4046600,4983283,5619998,15273,26836,29150,8185749
2013-08-13 00:00:00+00:00,71415,4752462,80689816,7841,9955,110209,3771854,6916251,30423283,4430147,7791657,3971693,4715467,9840178,10729,46973,21607,10889100
2013-08-14 00:00:00+00:00,70953,6373276,79609123,5983,71708,126189,6380015,6212541,30393764,5878453,10253023,3957573,5295672,8656112,5688,28730,18475,13474155
2013-08-15 00:00:00+00:00,154428,10021944,152647543,22009,118393,124583,15395806,10818999,62019394,6461320,7586239,5600945,7036067,10102382,57949,27183,28162,17106101
2013-08-16 00:00:00+00:00,93136,7035192,130636116,9003,84609,112193,6454499,8950394,32679079,10277847,8138823,7070453,7235616,16942066,4814,19377,211276,22158947
2013-08-19 00:00:00+00:00,55732,4174115,96330805,7816,8461,119964,3335000,10847647,38185555,8096296,5182325,4644459,4811779,12214095,9907,26060,9953,15340515
2013-08-20 00:00:00+00:00,703963,3847169,89235551,7991,41187,312498,3474201,9037139,42603360,5029928,6768623,3271052,3317868,13586974,5741,55551,11725,20075511
2013-08-21 00:00:00+00:00,365057,9497265,159343176,33392,35836,227140,5249591,9488199,46787023,6178360,7864983,4850661,6068308,12319667,13758,63213,42484,19768869
2013-08-22 00:00:00+00:00,43074,4227374,101381277,3836,22316,204564,5790706,8337190,32310869,2768516,9124557,4617258,6049101,8168606,14020,37221,25248,15039641
2013-08-23 00:00:00+00:00,18520,9601206,90872824,15812,14771,236745,2802050,7392465,25284318,2366644,5270429,4462839,5072305,7581966,11949,13567,28748,9662349
2013-08-26 00:00:00+00:00,45513,5765533,89492894,8860,17063,81211,4175779,7268140,29930747,3941697,6570271,5689044,6796844,6576168,10588,35913,19155,5530862
2013-08-27 00:00:00+00:00,84321,11434689,158359408,156249,47579,447985,6975255,10200557,72819110,6653335,14017050,5896808,6861404,9117359,53567,24132,20742,7908962
2013-08-28 00:00:00+00:00,116006,4842548,107750295,10463,20879,110339,3552642,11898201,51300821,6008602,7962868,3494956,4500606,8254872,79958,41568,15964,5761686
2013-08-29 00:00:00+00:00,67928,4695578,119032950,6183,18069,147962,5096101,11408995,27179774,4042557,4614383,4085558,4787700,6092962,13033,42409,34465,4663620
2013-08-30 00:00:00+00:00,35805,6327760,134740736,8251,24568,400420,5866942,8541808,26366951,4127281,8162934,5600347,7171564,7867088,3873,25922,13549,6533717
2013-09-03 00:00:00+00:00,54259,5430451,142331733,26529,15835,284546,8020626,8634413,42680128,6062912,9736664,4361297,7394968,11969167,15561,31958,49085,12854500
2013-09-04 00:00:00+00:00,50971,4576699,97219175,19726,15987,186319,5420830,7490049,31393758,4049663,7486897,4319135,7160586,7318402,7218,28644,10721,11140205
2013-09-05 00:00:00+00:00,90727,6021268,63023864,5846,11338,202939,5030294,6115148,30277534,4288034,4880220,5504524,3714011,8772804,11307,15540,27803,7406660
2013-09-06 00:00:00+00:00,127704,9001910,159700226,10848,25161,199259,5950261,8025454,39088637,5636319,11587160,4987197,5142850,10933364,5957,14408,12306,12815109
2013-09-09 00:00:00+00:00,78155,4402476,87408601,3604,17685,338450,4366152,8435051,32758555,4286731,8454240,5438198,5714576,6507846,22653,16462,19980,11123337
2013-09-10 00:00:00+00:00,107657,7916710,105300853,18920,33412,330854,4429566,9152177,36857406,6500121,14050425,7251640,6774388,8344397,18035,17411,54894,8888995
